[2025-10-11 20:43:27.051] [info] 默认标定板尺寸为10列7行
[2025-10-11 20:43:27.051] [info] SocketCAN opened.
[2025-10-11 20:43:27.051] [info] [Cboard] Waiting for q...
[2025-10-11 20:44:51.328] [info] [27] Saved in assets/img_with_q
[2025-10-11 20:44:51.524] [info] [28] Saved in assets/img_with_q
[2025-10-11 20:44:51.717] [info] [29] Saved in assets/img_with_q
[2025-10-11 20:44:51.906] [info] [30] Saved in assets/img_with_q
[2025-10-11 20:44:52.106] [info] [31] Saved in assets/img_with_q
[2025-10-11 20:44:52.327] [info] [32] Saved in assets/img_with_q
[2025-10-11 20:44:52.548] [info] [33] Saved in assets/img_with_q
[2025-10-11 20:44:52.736] [info] [34] Saved in assets/img_with_q
[2025-10-11 20:44:52.983] [info] [35] Saved in assets/img_with_q
[2025-10-11 20:44:53.249] [info] [36] Saved in assets/img_with_q
[2025-10-11 20:44:53.469] [info] [37] Saved in assets/img_with_q
[2025-10-11 20:44:53.702] [info] [38] Saved in assets/img_with_q
[2025-10-11 20:44:53.906] [info] [39] Saved in assets/img_with_q
[2025-10-11 20:44:54.156] [info] [40] Saved in assets/img_with_q
[2025-10-11 20:44:54.353] [info] [41] Saved in assets/img_with_q
[2025-10-11 20:44:54.549] [info] [42] Saved in assets/img_with_q
[2025-10-11 20:44:54.741] [info] [43] Saved in assets/img_with_q
[2025-10-11 20:44:54.951] [info] [44] Saved in assets/img_with_q
[2025-10-11 20:44:55.111] [info] [45] Saved in assets/img_with_q
[2025-10-11 20:44:55.347] [info] [46] Saved in assets/img_with_q
[2025-10-11 20:44:55.581] [info] [47] Saved in assets/img_with_q
[2025-10-11 20:44:55.788] [info] [48] Saved in assets/img_with_q
[2025-10-11 20:44:55.970] [info] [49] Saved in assets/img_with_q
[2025-10-11 20:44:56.178] [info] [50] Saved in assets/img_with_q
[2025-10-11 20:44:56.368] [info] [51] Saved in assets/img_with_q
[2025-10-11 20:44:56.558] [info] [52] Saved in assets/img_with_q
[2025-10-11 20:44:56.723] [info] [53] Saved in assets/img_with_q
[2025-10-11 20:44:56.931] [info] [54] Saved in assets/img_with_q
[2025-10-11 20:44:57.119] [info] [55] Saved in assets/img_with_q
[2025-10-11 20:44:57.290] [info] [56] Saved in assets/img_with_q
[2025-10-11 20:44:57.513] [info] [57] Saved in assets/img_with_q
[2025-10-11 20:44:57.703] [info] [58] Saved in assets/img_with_q
[2025-10-11 20:44:57.898] [info] [59] Saved in assets/img_with_q
[2025-10-11 20:44:58.093] [info] [60] Saved in assets/img_with_q
[2025-10-11 20:44:58.287] [info] [61] Saved in assets/img_with_q
[2025-10-11 20:44:58.478] [info] [62] Saved in assets/img_with_q
[2025-10-11 20:44:58.698] [info] [63] Saved in assets/img_with_q
[2025-10-11 20:44:58.925] [info] [64] Saved in assets/img_with_q
[2025-10-11 20:44:59.150] [info] [65] Saved in assets/img_with_q
[2025-10-11 20:44:59.364] [info] [66] Saved in assets/img_with_q
[2025-10-11 20:44:59.577] [info] [67] Saved in assets/img_with_q
[2025-10-11 20:44:59.808] [info] [68] Saved in assets/img_with_q
[2025-10-11 20:45:00.037] [info] [69] Saved in assets/img_with_q
[2025-10-11 20:45:00.199] [info] [70] Saved in assets/img_with_q
[2025-10-11 20:45:00.405] [info] [71] Saved in assets/img_with_q
[2025-10-11 20:45:00.604] [info] [72] Saved in assets/img_with_q
[2025-10-11 20:45:00.819] [info] [73] Saved in assets/img_with_q
[2025-10-11 20:45:01.258] [info] [74] Saved in assets/img_with_q
[2025-10-11 20:45:01.670] [info] [75] Saved in assets/img_with_q
[2025-10-11 20:45:01.862] [info] [76] Saved in assets/img_with_q
[2025-10-11 20:45:02.092] [info] [77] Saved in assets/img_with_q
[2025-10-11 20:45:02.583] [info] [78] Saved in assets/img_with_q
[2025-10-11 20:45:03.046] [info] [79] Saved in assets/img_with_q
[2025-10-11 20:45:03.333] [info] [80] Saved in assets/img_with_q
[2025-10-11 20:45:03.619] [info] [81] Saved in assets/img_with_q
[2025-10-11 20:45:03.920] [info] [82] Saved in assets/img_with_q
[2025-10-11 20:45:04.187] [info] [83] Saved in assets/img_with_q
[2025-10-11 20:45:04.466] [info] [84] Saved in assets/img_with_q
[2025-10-11 20:45:04.867] [info] [85] Saved in assets/img_with_q
[2025-10-11 20:45:05.201] [info] [86] Saved in assets/img_with_q
[2025-10-11 20:45:05.518] [info] [87] Saved in assets/img_with_q
[2025-10-11 20:45:05.701] [info] [88] Saved in assets/img_with_q
[2025-10-11 20:45:05.897] [info] [89] Saved in assets/img_with_q
[2025-10-11 20:45:06.142] [info] [90] Saved in assets/img_with_q
[2025-10-11 20:45:06.409] [info] [91] Saved in assets/img_with_q
[2025-10-11 20:45:06.886] [info] [92] Saved in assets/img_with_q
[2025-10-11 20:45:07.089] [info] [93] Saved in assets/img_with_q
[2025-10-11 20:45:07.491] [info] [94] Saved in assets/img_with_q
[2025-10-11 20:45:07.694] [info] [95] Saved in assets/img_with_q
[2025-10-11 20:45:08.095] [info] [96] Saved in assets/img_with_q
[2025-10-11 20:45:08.328] [info] [97] Saved in assets/img_with_q
[2025-10-11 20:45:08.644] [info] [98] Saved in assets/img_with_q
[2025-10-11 20:45:09.124] [info] [99] Saved in assets/img_with_q
[2025-10-11 20:45:09.343] [info] [100] Saved in assets/img_with_q
[2025-10-11 20:45:09.605] [info] [101] Saved in assets/img_with_q
[2025-10-11 20:45:09.828] [info] [102] Saved in assets/img_with_q
[2025-10-11 20:45:10.506] [info] [103] Saved in assets/img_with_q
[2025-10-11 20:45:11.658] [info] [104] Saved in assets/img_with_q
[2025-10-11 20:45:11.831] [info] [105] Saved in assets/img_with_q
[2025-10-11 20:45:12.100] [info] [106] Saved in assets/img_with_q
[2025-10-11 20:45:12.307] [info] [107] Saved in assets/img_with_q
[2025-10-11 20:45:12.711] [info] [108] Saved in assets/img_with_q
[2025-10-11 20:45:13.207] [info] [109] Saved in assets/img_with_q
[2025-10-11 20:45:13.470] [info] [110] Saved in assets/img_with_q
[2025-10-11 20:45:13.937] [info] [111] Saved in assets/img_with_q
[2025-10-11 20:45:14.163] [info] [112] Saved in assets/img_with_q
[2025-10-11 20:45:14.501] [info] [113] Saved in assets/img_with_q
[2025-10-11 20:45:14.734] [info] [114] Saved in assets/img_with_q
[2025-10-11 20:45:14.992] [info] [115] Saved in assets/img_with_q
[2025-10-11 20:45:15.513] [info] [116] Saved in assets/img_with_q
[2025-10-11 20:45:15.787] [info] [117] Saved in assets/img_with_q
[2025-10-11 20:45:16.053] [info] [118] Saved in assets/img_with_q
[2025-10-11 20:45:16.757] [info] [119] Saved in assets/img_with_q
[2025-10-11 20:45:16.996] [info] [120] Saved in assets/img_with_q
[2025-10-11 20:45:17.535] [info] [121] Saved in assets/img_with_q
[2025-10-11 20:45:17.761] [info] [122] Saved in assets/img_with_q
[2025-10-11 20:45:32.054] [info] Mindvision destructed.
[2025-10-11 20:45:32.132] [info] SocketCAN destructed.
[2025-10-11 20:45:32.132] [warning] 注意四元数输出顺序为wxyz
